39000		95590		39365		88992		17850		32785		54056		14670		23160		7439		
82883		68068		34946		87736		52498		37191		35483		56799		85838		36		
50709		18483		51484		84182		63351		42673		99686		13555		8064		32644		
27559		67929		1318		1403		64576		94512		5303		53221		16200		40188		
52257		18411		42112		73026		91501		35177		68356		12692		68677		17419		
15997		87131		88534		64961		86771		83648		46225		26398		64896		93751		
70476		69523		27328		18536		19366		17827		25028		55931		65191		45154		
37190		192		46757		33231		6519		32120		77571		15243		69556		54147		
92116		3413		64087		61959		85277		72675		18442		88825		4697		96927		
92566		94252		64598		13563		26585		71379		87004		19443		9750		61652		
95534		33790		13863		9580		29833		92656		49677		88281		50185		24623		
20488		7367		33995		54704		70242		58650		54157		65902		17221		54325		
24722		73446		31597		73957		43458		36625		42808		44558		14477		76575		
20442		99439		37392		67756		37262		61172		16112		24226		40422		31512		
34595		70124		5571		59701		44623		52881		59200		13962		15178		73365		
63113		4040		97440		64296		97065		69688		63667		53865		87041		53676		
16669		74011		20564		34849		75409		15649		66943		37870		44767		78265		
22342		7787		55062		62899		98537		31233		48771		67853		11894		52682		
17688		86188		7512		18181		26857		37785		75470		9816		63183		47893		
89654		90146		48655		15706		13927		80892		85141		97264		81758		71979		
48185		59849		31184		10918		64228		39130		58111		52062		81644		97878		
10408		67886		31579		54152		82713		58528		72942		27181		6111		28954		
94105		63243		72477		94851		10248		8242		89593		66166		18048		56750		
50832		9890		39555		35046		6474		33819		61971		32596		48520		24097		
66638		71841		96250		72458		45175		62076		53453		64271		90229		11703		
78529		368		30325		1631		49369		83461		67019		12022		81804		77858		
51510		1262		52088		20133		52385		31236		95766		39231		31077		24630		
55592		38109		60364		44898		22127		59923		84592		75325		19642		18756		
67234		31693		89720		38640		66695		85636		80718		99802		87485		22169		
12580		86868		60155		30596		25434		25033		98934		26166		32985		22535		
46048		95027		78628		73416		88522		74605		98796		3835		74378		81790		
73698		72372		8536		63426		35656		65324		23859		76014		34369		69942		
45825		35409		47463		31456		83027		36101		6203		28578		47878		18514		
60342		59430		66022		33984		32318		85523		99981		4886		821		2968		
46665		37588		27308		83506		56060		77161		26100		83226		60957		37298		
49525		69870		95484		93808		84855		15706		48546		3140		44190		13155		
86294		85290		58931		13008		15293		73232		40796		27349		93465		14129		
20238		77629		64562		9234		27385		84819		16530		38487		37506		60845		
81417		9859		78158		10230		53585		65451		27705		33815		44364		1078		
86599		18049		51818		53460		53714		60281		49831		41719		78210		92992		
97041		89362		26298		30014		43111		33996		88623		16651		28124		60193		
87316		25434		24603		62966		43856		47234		58117		3862		66769		7305		
8534		62350		97530		21391		83717		92994		96376		76213		27754		91434		
46706		42249		36570		46316		93247		39343		97069		45911		84433		205		
84257		30137		77167		84467		87031		3358		10880		50885		3227		42469		
68227		902		87586		28929		86652		1987		73068		38601		20681		4505		
98504		51548		39314		33219		7895		42869		63103		4677		24616		3622		
38115		32590		61955		89652		79510		37485		78497		15759		3361		61012		
61752		524		36402		84033		46741		22465		63728		39182		53858		53021		
61224		85879		30567		97985		3749		68356		36108		22015		96607		4274		
97757		96461		52298		85154		76550		71590		56655		67293		58718		7966		
54840		33314		22336		25951		48132		34510		94195		49125		16794		74375		
40364		17106		8219		24069		72362		2254		91120		64957		89503		13631		
24578		4524		74190		58017		7785		21788		22735		5251		21340		70582		
74288		38814		55111		95236		60950		15058		96827		58913		12257		28094		
12415		28800		5453		59580		11204		74710		53556		13943		91094		90053		
31537		51306		87438		18117		97632		70518		69860		42545		72738		64607		
84450		86156		27100		34372		60116		37134		61598		3769		6300		69615		
673		20194		59841		48366		5162		17359		69736		55582		52267		71535		
31835		17838		41961		11474		42437		26259		3256		27647		58336		59797		
15586		99758		24133		44339		24838		36067		51970		29619		6013		1127		
21578		27562		8569		98405		9831		23012		95142		66366		52874		63409		
20914		81482		37475		37037		61481		71404		89868		53898		46168		90064		
94239		34299		67955		46275		93000		81279		15763		18799		25558		63624		
8759		59730		87723		78184		31403		67546		82770		49464		27974		82911		
9424		12004		74189		5468		62931		62581		21941		69356		21703		74396		
422		30173		63079		9208		7866		81300		63089		90789		20037		95709		
94450		47457		92399		59500		36449		65628		11004		42229		17000		48379		
3981		93796		54140		76969		88512		36058		55437		15451		14514		52774		
1785		81694		81060		85947		34620		89536		32795		10355		76194		75671		
78049		89152		23388		57394		71594		40970		95345		9306		51569		24907		
97388		30564		90336		6051		62931		59862		30895		47832		58840		21299		
45283		94061		19400		10149		36696		24126		66528		19558		22393		19157		
99264		1995		31756		53741		27256		50926		79147		35553		55838		44310		
38732		42191		69506		64741		11907		58094		76729		29982		13757		98537		
28245		28176		47085		59799		41686		56452		16068		10584		64537		85535		
9273		99535		32334		69204		19240		3959		98504		78825		66391		98147		
94574		83876		23667		63029		64878		41555		55673		34170		98001		14549		
30096		11393		38378		44935		74964		34966		74024		14639		21486		69952		
77418		36510		36158		64243		58002		50470		55131		57362		2962		61753		
61873		34853		73667		36921		63081		27986		99253		28449		16070		2107		
79585		52047		81899		54581		84058		13196		43419		29536		82785		45882		
85304		8999		32120		97721		75821		99414		8846		16181		73287		80467		
313		32976		91806		14779		6946		9255		85873		40250		98298		16996		
4847		45157		87915		26656		88914		67288		8969		32690		47270		76551		
93351		28665		33288		74563		67237		63714		48073		54956		60039		44022		
71698		53997		2146		27394		34913		29784		41551		10820		37713		53279		
8898		26512		99960		812		44116		65853		21481		54014		91963		89358		
75258		76097		21564		27392		40193		26184		61367		6093		3319		74473		
21665		26651		35998		6229		54671		3973		61055		71026		5518		32131		
83084		38423		41647		87544		91684		28292		21247		86392		33844		38012		
47189		18580		70779		67232		74789		8676		84806		94217		56018		42735		
52218		77601		58112		37050		16145		31102		40774		98123		4251		84252		
17890		90264		83365		10806		98951		12465		38839		99361		19410		36167		
86936		50277		45274		87511		87244		27577		71942		6871		989		34426		
57048		3388		78263		52935		74471		20390		65357		92668		57674		40200		
66650		12969		34000		13240		3458		6255		81485		94991		51159		17814		
15247		17149		37047		63214		1167		47148		8818		864		67714		6479		
93577		4527		34447		58632		14706		97713		77179		29107		13976		28772		
81216		22194		58783		16591		36924		8405		57958		65558		84038		82341		
47173		60409		71067		6094		64918		57962		48438		36199		47536		86729		
42943		57439		97454		82494		62266		43334		33326		4561		36256		51797		
89237		28489		71179		95931		19823		27392		94922		87461		2229		69760		
49589		76328		45799		99292		18362		21742		88953		69101		12949		87387		
87563		21992		86591		19867		23503		10584		9725		29003		37807		62301		
90970		99776		39143		21376		46863		33943		8718		17041		50590		26426		
99506		13600		31006		54252		58593		94933		51888		55186		33316		15852		
74864		85565		7718		95248		72807		47352		43954		81139		88829		39690		
95994		34631		86028		56649		98484		91420		72880		60220		24383		50999		
92347		29418		29123		50123		94629		87908		52183		68662		98144		34156		
29212		57819		11785		81089		53030		16471		47834		44968		97306		60674		
2205		49496		29587		5700		71323		49058		44479		88338		76851		39836		
64070		36132		55750		61960		56299		6132		64174		49701		29611		82196		
43471		28466		58467		20876		30246		67578		13486		36271		48478		85985		
3723		77754		32993		39977		10013		18024		81260		67873		61868		10741		
13787		5771		25257		37965		10915		22696		10350		66927		24766		31331		
79972		94883		52897		42199		93822		67733		45610		33181		20995		56654		
92053		1398		28937		96334		82126		8337		42556		44584		24800		57721		
28447		4889		64268		46494		82185		60326		59638		33695		4336		66481		
96217		16881		30596		27927		17786		99887		30577		32970		17625		78110		
4488		54950		83428		77211		42264		34642		14951		49987		93142		36917		
44414		38718		11931		35315		8235		26953		5932		60034		85922		34559		
17845		46893		72097		35780		239		6340		74109		46478		18721		22878		
32504		52848		94050		17484		44495		44676		26908		56955		91728		40948		
50540		74694		47368		34916		38214		87382		85402		57760		88054		23991		
50796		13374		1089		6936		75228		70160		56714		75166		86000		45064		
17232		65317		58890		29928		17781		2773		93434		58149		64249		92669		
52749		14743		33124		5742		40516		98464		18115		90774		31295		95894		
46122		64952		73240		8751		76728		52581		44365		42088		73624		60729		
81685		6642		81572		35060		66707		65561		65924		14451		79112		33202		
70419		24490		23811		86305		80098		56737		21076		38596		80118		9512		
98014		26304		80013		45112		55402		63174		95710		85672		22840		4257		
26142		36968		3761		30206		7935		16574		52600		42008		78547		52795		
48926		57888		8750		9592		25365		3078		54569		83410		21852		33766		
63491		20192		19801		25969		61026		20269		26630		65687		9079		14710		
62050		10542		2240		89633		97383		27714		61639		9591		79195		32505		
84135		10561		71776		13314		19918		699		2023		14201		12862		73175		
10562		46713		97262		71216		61462		8863		89998		11785		99087		78582		
91912		2		41357		75557		34721		22		94557		8433		60382		35636		
70018		67056		12676		65656		61778		30891		78904		49190		6685		12175		
22149		23746		45480		71729		92411		99438		27928		37019		33524		46305		
9482		4376		99571		4577		70144		79479		17894		61181		19989		64511		
74346		40169		18225		2544		94253		12470		6168		13617		67758		10029		
84892		59900		7840		5000		50611		19458		19918		74958		42212		26972		
83897		92457		88731		34895		47165		66886		75452		9051		61394		13640		
11284		34177		1293		93801		20170		24526		12006		30286		93941		73896		
44373		43173		19463		26675		16598		80478		12583		17537		14603		88867		
861		42420		78913		16245		32198		9841		32010		40901		711		31267		
92169		97260		24222		47913		22029		40072		68083		89821		93429		19283		
83278		4578		25169		53281		20643		7689		94633		63062		84488		30528		
54135		69153		94023		96728		61743		47897		67054		4625		97535		59891		
77476		3236		97393		37085		70614		84973		49101		9594		38639		84434		
5083		57274		18759		48309		63783		73078		11122		66930		96093		13957		
74969		62997		76404		37661		74086		90715		679		16457		87512		80515		
11262		2179		57303		43666		64587		30831		10433		82047		37616		95220		
55107		85793		18366		93208		87363		32787		29209		68662		58458		65		
39447		90303		76959		51059		39367		64394		37983		80403		16238		15961		
34344		62171		45868		29642		12868		95232		44446		86742		21796		50389		
40252		62762		61746		25854		64226		92223		73320		40818		10764		6712		
65886		20747		63131		5271		67198		65998		4788		60989		88884		43569		
49896		21117		95106		93838		76206		77243		21232		79395		45451		79430		
45344		12386		9908		53550		57312		25820		22443		84772		37272		58853		
73445		92686		47011		64996		61900		34915		94458		91898		27968		87881		
82636		76268		42072		32680		79466		59406		28454		66250		81758		9390		
51193		39730		55548		95642		59132		42679		55281		13488		1755		34587		
59704		78560		72806		70924		6060		51711		2318		88438		38551		33579		
56909		53474		15208		8278		2690		8816		98883		42769		30777		68492		
61459		46614		53129		27952		71803		97458		85431		68950		86826		95853		
38201		27064		75980		29719		22133		79398		20253		65041		91910		43459		
41688		45717		19232		90525		15022		77444		52619		24263		8818		39466		
30572		45237		98897		45999		87810		92082		81984		25052		55243		55105		
97805		47048		67943		76495		6455		62367		84532		31761		95034		56398		
21784		6336		76034		10509		4062		8173		76289		75785		79703		15490		
33275		24973		96865		84279		97150		30316		24134		27630		54864		2414		
19195		83404		39457		71669		98185		86420		14687		60266		99081		72289		
3175		1033		97511		43135		1849		52870		46121		41319		28037		3546		
63785		4598		2818		37806		91198		97192		26270		20770		6009		69590		
14031		54779		491		45129		67559		12359		56356		79770		28006		7406		
68374		74473		64041		94391		14552		50133		78177		4180		72102		20926		
29695		27723		49030		90965		78699		88449		54469		33020		16691		43685		
92224		69695		51616		45271		51071		45455		69893		51027		37371		82135		
31473		31102		94593		45213		6723		17484		81678		76727		96829		19915		
83834		10854		2353		34063		68881		90836		86681		68635		13212		97414		
92963		62665		71839		9565		87176		1750		29947		29391		34878		72557		
76339		56573		44323		69198		44268		23601		40634		91099		60014		40695		
36210		13119		1831		83860		1058		98011		1967		59111		55217		13486		
52774		8346		33009		68609		40313		60772		99084		48652		65667		17823		
66742		52968		88528		60738		4386		10098		61565		50714		91729		49977		
33723		59402		3844		25412		96595		42107		59251		32771		31587		42721		
45079		86032		75334		24557		35009		46145		69394		82696		84718		45390		
73659		77203		39985		28313		32885		37304		82160		58783		26615		17644		
99020		24057		43482		77123		631		11951		63936		66160		88714		23610		
66962		34456		68878		30932		92130		57746		42520		81567		88687		69181		
58578		95150		75943		3102		67668		55316		28359		59412		70162		42951		
64253		86426		5647		21456		37134		55480		6511		65811		20756		39302		
51658		39285		2655		21887		18396		63150		509		26685		42617		28941		
40852		31095		48382		94850		73835		50004		92642		67212		75529		60362		
52876		26912		10389		52728		64958		67570		48540		9052		85967		21731		
44850		82098		90199		46056		57999		24169		12611		80563		76955		9539		
40520		35968		3204		44042		78132		20893		8555		44138		43552		88630		
80095		20206		17377		32893		16194		34266		88318		80499		11848		42467		
18716		17525		18813		15110		91509		49766		36454		20172		57320		42325		
26015		56344		7242		77067		46468		99273		79993		74323		40236		42547		
60944		14854		18159		49172		62807		53746		75336		15446		24274		20838		
2069		10656		46458		51197		85275		46329		97769		54980		81319		954		
88975		54826		39535		99694		87361		13507		43575		19754		29617		10840		
96592		7907		90040		97295		34170		46224		99568		89427		38090		52317		
32287		41312		29319		15176		63053		75597		4335		88636		31670		3126		
84086		28040		13755		90692		80974		41948		43347		77116		99266		30367		
42975		97505		76476		29583		94556		9702		80679		90934		47377		42164		
48494		84709		18631		78068		24771		76528		55353		27162		75164		101		
34017		64175		9272		48747		67346		80793		16512		89683		31076		97385		
13384		58685		45705		68768		88500		76778		35294		57055		92631		90361		
23038		33514		19319		72193		99568		10999		63917		89706		34625		73945		
56040		56200		18764		68964		68113		88373		17110		8476		98281		82921		
60950		19455		15918		55288		71249		29323		77245		32521		20740		12365		
34289		24655		59770		65639		31977		90054		95870		47485		50728		55755		
38762		44893		68662		42968		21917		13288		10628		77435		34028		40321		
65453		37010		35503		65489		99255		48421		47868		38037		33593		25151		
38769		47109		66231		18730		34506		20833		68584		49095		38259		73274		
17113		82087		88600		98554		66314		49385		67864		90065		82901		74000		
92567		93725		64752		62912		29202		52341		58664		65366		81742		85874		
29133		24289		27657		89562		50381		27136		26738		19723		90968		22616		
98549		63265		70691		5970		15022		71140		51720		98928		45919		20305		
84490		57546		23965		42882		17750		85706		24612		21789		79045		37215		
27050		27862		49150		17954		9969		42178		75128		10403		32502		37849		
49949		17358		90183		73895		92458		55968		94898		49551		78868		62112		
38904		48636		78468		81436		95552		41478		11363		86753		90759		90589		
78960		6838		88630		3381		66030		37814		51276		30639		36699		59176		
30042		28095		74267		33373		21517		97311		93460		18309		84838		87280		
33457		57262		29222		72231		30538		45978		27141		20252		84187		80571		
68801		82283		35536		52942		77012		45092		29506		80050		47166		40885		
55099		77123		15073		68786		8022		33271		85804		11614		77954		24852		
51215		79865		99205		17804		36845		48742		2653		50231		2640		99384		
19682		33612		32598		27864		66631		48155		59560		12662		95423		61769		
84140		73353		97244		60680		38672		35876		42226		53234		91335		27480		
45467		13283		96113		1472		88307		80497		87634		21293		75716		95209		
31300		75758		16956		81254		23880		80923		75641		33200		18712		60414		
40519		85615		97976		17887		34657		21227		98411		15275		96755		54210		
40866		65440		48384		57956		30479		99128		21279		5583		13560		57071		
10432		16770		40679		59634		70285		70368		44093		36230		37228		30755		
4422		17202		79264		41817		36808		29515		92014		4096		13878		57498		
96414		33114		34850		93067		8568		7565		43214		99029		5549		19770		
65027		1089		86296		69911		51931		86201		75289		1963		6360		79150		
49441		2438		59128		14661		35885		85723		23552		26784		30249		15418		
73685		21509		79157		23278		25833		78349		20325		91568		66515		35915		
79778		21958		7927		78134		46030		40860		84933		40053		76548		97533		
60478		87559		37470		12782		22448		60396		67505		34535		4802		68947		
20499		98639		83211		28192		65725		5843		47614		86617		28747		51682		
55391		80046		24224		31912		78073		11779		1798		97989		49512		9276		
43763		67370		25201		48228		11207		91055		22866		45081		42482		90483		
33684		94071		67090		625		16541		3007		46970		8508		73538		42724		
79951		25783		61561		18067		53196		65204		75084		53212		28645		50406		
62730		83265		54760		67972		30039		27610		74431		61693		51044		59906		
37138		99539		55513		36001		25130		1910		36431		93687		28817		84414		
71578		2178		61140		54979		39748		84300		22602		2044		28117		30901		
72526		29011		3213		61912		23400		10498		31636		20604		16747		90828		
69160		15225		85815		20218		76470		47525		48894		7600		85765		46299		
80452		43788		4907		24006		63519		61338		97411		9455		72414		84279		
17398		10081		76390		77120		93430		95957		1624		43829		17642		22911		
13742		86960		85539		84020		2148		95228		69678		8055		32947		65940		
10562		36222		40152		98426		7225		34341		85972		65136		93243		37999		
13164		53430		85845		38485		69905		78016		777		51277		59098		70451		
9087		63127		22477		13949		81657		66694		829		80366		64293		33738		
53228		14839		58251		12214		7986		9885		11142		89843		43350		21817		
31920		48480		51129		84207		20949		52836		15602		10313		66601		57170		
38899		55184		28214		76664		50603		27335		88078		78788		43429		80035		
21055		6674		66286		39691		91140		73367		77908		34152		12952		68323		
48233		84008		3845		4151		39303		60950		95931		86051		80302		56590		
21340		11290		5256		81183		83059		37525		24589		6625		45477		58144		
48226		70832		39905		22917		43069		26469		69489		11987		7683		35439		
6802		40970		33779		97715		21151		26662		50715		31293		79273		55334		
97544		72546		9348		99384		16379		33396		52091		82851		64278		41729		
81892		17008		76919		82696		57837		94165		26267		91512		6389		74911		
95492		63751		9976		71772		13557		23564		4355		18307		44826		2779		
3525		65440		57188		76730		85382		26400		44082		29284		49		97205		
52779		17241		93293		24262		67112		51775		25994		33655		87631		39290		
39414		85072		27065		85220		35567		65836		725		94121		74066		36256		
3430		321		4371		41894		16839		33482		53478		74982		47407		60642		
30329		34912		32816		69118		2020		69080		25337		28970		58745		28446		
12603		67934		72182		19865		78568		8921		41786		59375		31479		28956		
82675		33587		47077		99333		33429		83148		42325		23751		42887		26270		
43992		15394		81144		24152		82056		68133		91503		89305		49486		45724		
49440		30495		15747		29783		87418		31534		24596		84698		30557		46009		
27710		250		14601		5135		35449		88891		75921		71621		68113		92771		
44654		60925		86384		94137		60113		21680		45719		79488		31408		10173		
60843		51850		72610		17774		65260		43483		58853		89763		52864		11931		
2620		91901		18671		92631		10167		63657		80967		39477		58410		72870		
55968		67378		67008		67733		19738		39355		91816		67549		994		98276		
79085		2488		34708		26951		34595		39582		92986		61084		85565		84524		
14834		19313		63804		36272		32653		95303		45474		4467		48244		88202		
10469		60931		6246		52074		53278		68924		75292		43034		1		92339		
42253		59205		75207		98303		53197		61992		98055		99204		42448		19407		
77988		16541		17613		8400		71456		33573		96733		53822		93742		34979		
13923		93995		52900		11664		96357		43774		399		53061		98040		85196		
70049		4261		83611		93238		93701		93349		93114		83647		83827		88052		
53330		62761		29887		49899		51796		82635		13804		95506		8419		25232		
35742		25419		99799		8398		85165		93343		95780		74370		23573		73700		
26548		65285		98923		47016		16881		52845		73290		90621		19647		32451		
66794		4321		53158		82620		42002		66728		11533		72854		82309		9288		
82657		19889		78744		40801		13494		18215		3139		72423		37157		41161		
56118		55630		70483		48120		72547		53872		15794		20637		36025		30717		
95008		98181		79921		61504		48941		46909		68129		2282		48635		66502		
73165		23070		66974		1364		26430		94072		27810		54697		65131		83834		
13004		95913		93588		15925		11353		70009		47021		58032		15746		55801		
83671		96024		80321		76347		46890		10341		27917		46240		9103		14788		
37154		33326		50987		20166		19388		40335		75573		15108		71425		72712		
53640		16461		99582		23668		40371		12719		82730		61309		42798		46397		
23463		18263		37672		19907		34214		16505		41147		1571		23658		27864		
14753		84746		53765		36546		8928		49749		52575		69940		92608		6298		
56374		12793		3614		46804		18943		78303		51513		88654		37193		90775		
26345		2315		83938		99817		34959		560		19124		8018		18824		64015		
25863		48475		50107		69137		86858		75095		87218		26238		40812		69976		
22629		30316		14981		67759		91857		71458		79090		58782		93352		42056		
80188		81084		17346		79149		26362		85828		34642		54453		8077		72122		
32787		5213		55529		47420		85921		46699		77780		94976		10148		66903		
44103		16080		7206		19088		10065		99518		60230		18604		86907		11334		
48453		12912		57894		27903		70814		59064		52848		20125		84307		43620		
62710		44262		2338		43744		30964		4174		69814		38254		23495		97106		
77690		85585		93203		70318		20168		80345		20000		25851		50944		96678		
22847		66665		39348		60090		89995		22836		17440		77216		73451		454		
42487		71475		64596		79081		80376		64109		53898		36359		89023		50797		
27751		65216		91928		22755		28309		93383		77615		59963		29749		6425		
24707		83683		68258		74171		63865		69723		43887		30864		93324		98456		
63853		80916		13570		3413		32265		25559		41625		88823		66322		27289		
81057		96635		15544		6590		90947		80735		27568		61711		84127		50954		
64052		84333		89076		71928		81895		54834		83863		56709		72022		37062		
97126		41205		38522		50235		71575		27006		24250		14117		88458		54836		
78350		97849		50429		69007		94206		80161		82942		95258		76680		4314		
2267		25530		10241		59562		62485		55289		27187		63681		7315		64686		
52324		49707		2003		39371		79255		69838		45435		31331		31596		24551		
57646		21621		83170		56955		35194		9082		94141		35549		53198		97735		
93731		15611		23688		79231		99552		83397		15788		86361		81385		25660		
5553		22633		28221		87122		94966		82253		97416		55075		27730		27766		
68961		69711		30249		3729		93971		78100		95898		14993		41721		41348		
54933		62907		93218		35144		49066		14		59829		2993		45693		27085		
81006		11894		27637		85482		19045		90095		87380		45328		15088		47053		
12224		26413		40735		25427		24192		35002		16997		72725		54339		40361		
77238		75308		9497		61674		58156		68692		18693		82106		30500		59586		
78538		85608		96325		38404		80707		31365		28160		16151		71119		78888		
14515		62207		85673		48315		22088		92519		40917		53477		30235		89685		
36503		245		21368		16329		3005		68487		49474		96402		19197		62934		
45169		85933		89625		62975		11347		74395		40158		75566		72403		75741		
94925		24040		59286		48847		99376		64372		13154		90590		45678		38086		
16473		11527		85434		19432		86691		18478		43270		41223		90795		87735		
55381		74008		94720		42917		83693		36998		98235		22061		29579		8410		
9248		84886		19121		86565		80029		23311		64187		2764		79215		29196		
81775		49680		63620		74975		58162		71800		21372		37775		15063		84542		
90505		66936		67378		47572		41685		86207		60139		88657		62626		22319		
75790		15259		34348		10677		39583		99762		31851		60276		72428		13879		
9301		49158		40442		87384		76000		41072		59841		74585		97893		69921		
61076		7743		6496		90983		29272		37212		31476		41262		72086		32979		
70827		13813		19179		38695		78683		29454		61148		52708		52773		64562		
8679		5641		46326		23007		26325		2097		16432		71280		98444		77501		
68547		77271		61217		80575		46325		74297		74794		8710		71233		22854		
68306		90561		76827		88915		33733		71857		74193		65270		69195		69135		
75662		78845		93138		38231		19288		72748		29539		23440		73753		69585		
38295		55833		96794		61350		70307		32594		28267		91330		39086		97668		
89184		46588		65475		49102		49430		64637		16834		77613		69971		6432		
17968		19015		90218		74761		24527		34484		12414		34176		64393		45737		
64894		48809		45222		31074		39023		53537		88701		50476		61447		80630		
27526		88332		77973		37763		1390		49231		1087		3367		39684		55247		
67875		33153		2608		99007		42111		45322		41123		37108		21900		36623		
9034		92847		27812		93738		77724		79179		22308		55068		24019		88063		
35917		23017		82391		4465		18501		77519		51221		56568		29434		83108		
67503		16620		72230		10700		78734		43724		16750		80724		83218		14283		
29477		45614		80938		42040		30734		1289		87998		82728		85151		11564		
69449		5186		48160		55823		96709		41543		89618		33749		10271		96444		
31596		62826		56713		26198		79073		73525		85870		75041		25630		63707		
53568		59245		32751		71888		64269		10357		25089		99258		1680		72589		
65154		67684		38564		35559		71141		77595		89459		61954		70913		60105		
70573		87441		62009		35659		89172		85155		93942		11377		96404		29395		
60945		11826		99408		91086		76013		41450		52952		29		45568		74801		
91094		60654		2514		25496		2247		54531		8831		21571		93383		78679		
18775		14366		65893		90408		95716		40765		50710		10150		7467		26260		
39461		90422		87371		75759		88680		33187		70531		68463		51277		73666		
4816		50690		76276		13024		52084		64733		47542		35658		11634		56089		
77091		36568		33654		12200		10570		5368		4370		97618		42929		58067		
15842		60560		66660		52414		49297		49924		11594		40030		46133		3635		
915		35672		18901		51169		37741		16149		49610		84999		36726		61839		
45475		99058		23180		14811		33315		80155		21216		14707		3110		66239		
94025		63678		46273		79675		89013		52638		68038		39142		7226		54485		
63335		18155		85579		81813		11058		84769		38790		97891		1018		58921		
26666		59879		50710		12195		26182		12531		86467		82412		34156		96269		
91909		44344		51940		84891		82026		72969		28669		34474		68975		70314		
66398		46171		54876		32298		62107		267		27979		84024		94147		57885		
23975		72663		50038		83942		42126		43902		32052		37332		48600		42991		
91249		28028		36978		92305		56388		64703		55971		94765		36126		97656		
67856		60130		43224		27460		42266		94053		16358		26383		18021		58360		
64488		38359		32628		30213		91422		60799		80528		64504		10075		7794		
45640		43607		32147		80882		79346		95038		97006		51676		43727		90971		
73246		62970		85132		64291		24717		72581		34564		86063		16592		48916		
42084		7671		95416		36965		56391		43144		78087		82087		83519		53893		
53727		29986		23317		15096		58710		53988		65256		33459		32134		18888		
94481		63848		65505		38533		68519		95329		61889		75984		69470		33532		
71549		51727		8043		81767		53400		90876		67298		33204		45524		58353		
78944		95993		44772		36982		95301		6375		42335		63621		54681		94756		
61008		4918		41295		89703		16265		18764		63719		56528		38776		99355		
173		24097		69650		10740		56094		98621		51436		90318		10603		40508		
52265		87411		10103		27528		29966		16868		75290		14263		95889		58218		
53544		41285		89295		75322		1900		9325		57596		19524		5933		44451		
72149		76121		75443		26769		8434		4342		20482		26733		57208		75953		
9349		24436		36747		17183		18215		59013		44640		20095		5978		70716		
77872		3303		38522		50985		31688		4265		57099		2156		14046		58529		
79679		53104		81854		49886		18325		90145		52290		15530		89307		58987		
90976		2168		21236		21073		88861		55561		94900		48166		16191		26395		
88328		11051		42944		94479		3666		34662		40543		42037		37906		18747		
2961		75702		81153		93866		91829		92382		45239		41572		33252		33028		
89772		1579		89607		49623		87707		11590		14499		92998		93667		32957		
30799		70924		58663		81335		22790		3831		88917		6542		6168		53684		
39332		13292		80475		31512		97942		66116		50815		69805		29		96399		
94558		5783		75290		36193		25746		36418		84384		77991		65729		72106		
76823		82496		27220		11718		669		26773		73477		7218		24775		82646		
15862		76216		24677		83507		24031		10651		93187		82003		1983		3135		
63019		70069		93620		81976		68840		15489		27717		80397		14662		22633		
27484		17161		90581		54721		26769		11102		86957		53848		49378		26742		
60747		99730		17311		81527		78489		77892		60577		87346		39787		70828		
21307		80617		76902		14762		51528		86938		6299		80894		3620		58189		
86417		22271		71767		14390		42881		57461		84716		21926		37307		4277		
63711		70453		28197		43798		8021		90596		9764		26676		98598		46962		
59059		37569		21205		11389		25616		95363		7264		32755		74390		97358		
82514		15380		33765		80478		21206		33925		21982		67248		77863		87764		
10250		55550		6466		56419		17787		15542		96413		77043		74890		7447		
22161		1935		56606		70215		41170		33169		68430		53491		53023		66773		
28478		26755		96277		8024		87334		49177		58110		51596		70609		16903		
19207		47931		58496		98698		99887		30261		9550		74534		54362		52793		
83535		67167		37862		80348		2897		1234		50837		93784		8773		12750		
10729		53684		54039		18258		23823		78924		5944		46660		95697		12381		
35453		8171		3119		9295		84992		24394		78632		70815		50276		2106		
8690		97800		22391		78883		69321		59790		87152		14070		27460		68519		
50967		55689		69539		29221		44452		71952		28837		47012		7743		44724		
62134		62893		19398		56659		12197		2789		97422		39125		72915		36437		
34465		75686		7751		84470		32934		54804		2687		88312		68766		56615		
74753		4144		8073		5495		64528		85532		4233		17519		76218		15156		
46399		70525		44846		39983		43698		51122		72875		23055		77806		22396		
83603		83082		63400		29117		25086		80726		34080		45032		28747		38096		
54879		1592		68977		64168		32224		17773		36500		48301		68587		17124		
42036		91057		19452		10257		479		95672		12866		73980		21766		23875		
36068		44821		60300		75859		44286		59029		41947		66012		86281		9011		
23473		75144		2520		10143		62744		15236		63358		56926		94612		81771		
97454		67011		18549		28461		87130		9318		37708		43612		56829		68900		
20761		25651		76820		63731		55043		52228		67494		31648		14049		56764		
67813		87079		54102		30868		36205		93262		14170		18519		96681		48031		
47538		21995		4117		39648		29090		79582		92509		43472		2169		60110		
73892		24320		15562		13269		1058		45067		11675		13264		85509		70260		
98966		46698		90616		97595		41885		22409		37281		61979		44826		94965		
6883		739		86516		52448		58308		73647		72606		16887		6601		962		
50602		41284		20158		65666		61211		47900		4722		11856		98136		33868		
59294		59459		22460		38331		93734		66848		52266		74843		65080		6200		
82781		24466		3666		57726		18686		26112		89280		22467		92527		35276		
93027		21168		76164		10991		97869		16351		72817		65404		79464		20855		
7134		50091		55414		30050		85336		23905		80083		82668		21601		43070		
68055		96890		23751		40898		80504		60453		70546		62620		14317		67250		
